,image_url,main_category,name,price,product_category,product_url,sku,sub_category,username
52,https://cdn.shopify.com/s/files/1/1463/5858/products/Endless-Silky-Eye-Intensify-Duo-BlueEyeIntensify-25JAN16_forweb_large.jpg?v=1500585672,,Endless Silky Eye Intensify,15.0,,https://www.pixibeauty.com/collections/makeup/products/endless-silky-eye-intensify,1500585672,,pixibeauty
53,https://cdn.shopify.com/s/files/1/1463/5858/products/NaturalBrowDuo-Group-25JAN16_forweb_large.jpg?v=1483576639,,Natural Brow Duo,16.0,,https://www.pixibeauty.com/collections/makeup/products/natural-brow-duo,1483576639,,pixibeauty
54,https://cdn.shopify.com/s/files/1/1463/5858/products/H2OSkinTint-Group25JAN16_forweb_large.jpg?v=1483571051,,H2O SkinTint,24.0,,https://www.pixibeauty.com/collections/makeup/products/h20-skin-tint,1483571051,,pixibeauty
55,https://cdn.shopify.com/s/files/1/1463/5858/products/MesmerizingMineralPalette-Group25JAN16_forweb_large.jpg?v=1483573615,,Mesmerizing Mineral Palette,6.0,,https://www.pixibeauty.com/collections/makeup/products/mesmerizing-mineral-palette,1483573615,,pixibeauty
56,https://cdn.shopify.com/s/files/1/1463/5858/products/EyeAccentsKit-Open-02SEP16-web_large.jpg?v=1500573665,,Eye Accents,16.0,,https://www.pixibeauty.com/collections/makeup/products/eye-accents,1500573665,,pixibeauty
57,https://cdn.shopify.com/s/files/1/1463/5858/products/lid-last-shadow-pen-group-08aug13-web_large.jpg?v=1483517109,,Lid Last Shadow Pen,18.0,,https://www.pixibeauty.com/collections/makeup/products/lid-last-shadow-pen,1483517109,,pixibeauty
58,https://cdn.shopify.com/s/files/1/1463/5858/products/Fairy-Light-Solo-Group-SS13-02FEB13-web_large.jpg?v=1501008450,,Fairy Light Solo,15.0,,https://www.pixibeauty.com/collections/makeup/products/fairy-light-solo,1501008450,,pixibeauty
59,https://cdn.shopify.com/s/files/1/1463/5858/products/Sheer-Cheek-Gel-Group-17JUN16-web_large.jpg?v=1483577264,,Sheer Cheek Gel,14.0,,https://www.pixibeauty.com/collections/makeup/products/sheer-cheek-gel,1483577264,,pixibeauty
60,https://cdn.shopify.com/s/files/1/1463/5858/products/Flawless-Vitamin-Veil-Group7FEB13-web_large.jpg?v=1483565791,,Flawless Vitamin Veil,24.0,,https://www.pixibeauty.com/collections/makeup/products/flawless-vitamin-veil,1483565791,,pixibeauty
61,https://cdn.shopify.com/s/files/1/1463/5858/products/Flawless-Vitamin-Veil-Mini-Group-11APR14-web_large.jpg?v=1483574340,,Mini Flawless Vitamin Veil,9.0,,https://www.pixibeauty.com/collections/makeup/products/mini-flawless-vitamin-veil,1483574340,,pixibeauty
62,https://cdn.shopify.com/s/files/1/1463/5858/products/FlawlessnPoreless-23JUN15-web_large.jpg?v=1481235879,,Flawless & Poreless,22.0,,https://www.pixibeauty.com/collections/makeup/products/flawless-poreless,1481235879,,pixibeauty
63,https://cdn.shopify.com/s/files/1/1463/5858/products/FairyDust-Group1-01AUG14-web_large.jpg?v=1483565232,,Fairy Dust,5.0,,https://www.pixibeauty.com/collections/makeup/products/fairy-dust,1483565232,,pixibeauty
64,https://cdn.shopify.com/s/files/1/1463/5858/products/GelTint_SilkGloss-Group-17AUG16-web_large.jpg?v=1483565869,,GelTint & SilkGloss,12.0,,https://www.pixibeauty.com/collections/makeup/products/gel-tint-silk-gloss,1483565869,,pixibeauty
65,https://cdn.shopify.com/s/files/1/1463/5858/products/Strobe_Chiselt-Strobe_Bronze-Glow_BronzePalette-06SEP16-web_large.jpg?v=1483055213,,Strobe & Bronze,20.0,,https://www.pixibeauty.com/collections/makeup/products/strobe-bronze,1483055213,,pixibeauty
66,https://cdn.shopify.com/s/files/1/1463/5858/products/Strobe_Chiselt-Strobe_Sculpt-Highlight_ContourPalette-06SEP16-web_large.jpg?v=1492449607,,Strobe & Sculpt,20.0,,https://www.pixibeauty.com/collections/makeup/products/strobe-sculpt,1492449607,,pixibeauty
67,https://cdn.shopify.com/s/files/1/1463/5858/products/FlawlessBeautyPrimer-20JUN15-web_large.jpg?v=1481236311,,Flawless Beauty Primer,22.0,,https://www.pixibeauty.com/collections/makeup/products/flawless-beauty-primer,1481236311,,pixibeauty
68,https://cdn.shopify.com/s/files/1/1463/5858/products/TintedBrillianceBalm-Stand_25JAN16_forweb_large.jpg?v=1483488745,,Tinted Brilliance Balm,14.0,,https://www.pixibeauty.com/collections/makeup/products/tinted-brillinace-balm,1483488745,,pixibeauty
69,https://cdn.shopify.com/s/files/1/1463/5858/products/Eye-Bright-Kit-Group-25JAN16_forweb_large.jpg?v=1483490666,,Eye Bright Kit,18.0,,https://www.pixibeauty.com/collections/makeup/products/eye-bright-kit,1483490666,,pixibeauty
70,https://cdn.shopify.com/s/files/1/1463/5858/products/LowerLashMascara-31OCT15-web_large.jpg?v=1499981564,,Lower Lash Mascara,11.0,,https://www.pixibeauty.com/collections/makeup/products/lower-lash-mascara,1499981564,,pixibeauty
71,https://cdn.shopify.com/s/files/1/1463/5858/products/MultiBalm-GroupShot_26MAY16-web_large.jpg?v=1483487164,,MultiBalm,12.0,,https://www.pixibeauty.com/collections/makeup/products/multibalm,1483487164,,pixibeauty
72,https://cdn.shopify.com/s/files/1/1463/5858/products/large-lash-mascara25jan16_forweb_large.jpg?v=1490034711,,Large Lash Mascara,16.0,,https://www.pixibeauty.com/collections/makeup/products/large-lash-mascara,1490034711,,pixibeauty
73,https://cdn.shopify.com/s/files/1/1463/5858/products/Beauty_Bronzer_Group__EditAPR_large.jpg?v=1492035557,,Beauty Bronzer + Kabuki,18.0,,https://www.pixibeauty.com/collections/makeup/products/beauty-bronzer-kabuki,1492035557,,pixibeauty
74,https://cdn.shopify.com/s/files/1/1463/5858/products/LipLiftMax-Group-02-09FEB16-web_large.jpg?v=1483573409,,LipLift Max,14.0,,https://www.pixibeauty.com/collections/makeup/products/liplift-max,1483573409,,pixibeauty
